GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_MISSION_INT,VISIT_AREA_NM,DGSTFN
여,20.0,3,3,1,5,6,6,5,6,2,3,수원 화성 팔달문,3.0
여,20.0,3,3,1,5,6,6,5,6,2,3,수원 화성 남수문,4.0
여,20.0,3,3,1,5,6,6,5,6,2,3,수원 화성 박물관,3.0
여,20.0,3,3,1,5,6,6,5,6,2,3,창룡문,4.0
여,20.0,3,3,1,5,6,6,5,6,2,3,수원 화성 화홍문,4.0
여,20.0,3,3,1,5,6,6,5,6,2,3,방화수류정,5.0
여,20.0,3,3,1,5,6,6,5,6,2,3,장안문,4.0
여,20.0,3,3,1,5,6,6,5,6,2,3,수원 전통문화관 전통식생활 체험관,4.0
여,20.0,3,3,1,5,6,6,5,6,2,3,수원 화성 서장대,3.0
여,20.0,3,3,1,5,6,6,5,6,2,3,수원 화성 화홍문 안내소,4.0
여,20.0,3,3,1,5,6,6,5,6,2,3,버터 맨션,5.0
여,20.0,3,3,1,5,6,6,5,6,2,3,행리단길,5.0
여,20.0,3,3,1,5,6,6,5,6,2,3,그래비 테이트,4.0
여,20.0,3,3,1,5,6,6,5,6,2,3,무니 버스,4.0
여,60.0,6,4,6,6,6,7,6,2,4,28,금대산,4.0
여,60.0,6,4,6,6,6,7,6,2,4,28,솥 솥(양평점),1.0
여,60.0,6,4,6,6,6,7,6,2,4,28,사나사,4.0
남,30.0,1,4,3,3,4,5,3,3,3,6,화개산 손칼국수,4.0
남,30.0,1,4,3,3,4,5,3,3,3,6,대룡시장,5.0
남,30.0,1,4,3,3,4,5,3,3,3,6,화개 정원,5.0
남,30.0,1,4,3,3,4,5,3,3,3,6,교동망향대,4.0
남,30.0,1,4,3,3,4,5,3,3,3,6,대룡시장,5.0
남,30.0,1,4,3,3,4,5,3,3,3,6,조양 방직,5.0
남,30.0,1,4,3,3,4,5,3,3,3,6,모 미락 구래점,5.0
여,20.0,7,7,7,1,2,7,5,7,3,1,애슐리 퀸즈 잠실 롯데캐슬점,5.0
여,20.0,7,7,7,1,2,7,5,7,3,1,뮤지엄 29,5.0
여,20.0,7,7,7,1,2,7,5,7,3,1,석촌호수 동호,5.0
여,20.0,7,7,7,1,2,7,5,7,3,1,스타벅스 석촌호수점,5.0
여,20.0,7,7,7,1,2,7,5,7,3,1,롯데월드타워 롯데월드몰,5.0
여,20.0,7,7,7,1,2,7,5,7,3,1,짱꼬집,5.0
여,20.0,7,7,7,1,2,7,5,7,3,1,반포 한강공원 달빛광장,5.0
여,30.0,7,4,4,1,4,4,4,7,7,2,에버랜드,5.0
남,20.0,3,2,2,4,6,3,6,7,1,2,캐리비안베이,5.0
남,20.0,3,2,2,4,6,3,6,7,1,2,광교호수공원,5.0
남,20.0,2,1,1,4,2,2,4,4,3,6,두끼떡볶이 현대 시티 아울렛 동대문점,3.0
남,20.0,2,1,1,4,2,2,4,4,3,6,동대문디자인플라자,5.0
남,20.0,2,1,1,4,2,2,4,4,3,6,달밤엔 시어터,3.0
남,20.0,2,1,1,4,2,2,4,4,3,6,마로니에공원,4.0
남,20.0,2,1,1,4,2,2,4,4,3,6,오름,4.0
남,20.0,7,1,1,1,7,7,7,7,3,6,이태원 농담,4.0
남,20.0,7,1,1,1,7,7,7,7,3,6,블루스퀘어,5.0
남,20.0,7,1,1,1,7,7,7,7,3,6,칸다 쇼바 홍대점,2.0
남,20.0,7,1,1,1,7,7,7,7,3,6,스타벅스 홍대 삼거리점,5.0
남,20.0,7,1,1,1,7,7,7,7,3,6,비트 포비아 던전,5.0
남,20.0,7,1,1,1,7,7,7,7,3,6,서울역,5.0
남,30.0,6,7,2,1,7,4,1,5,8,3,수원향교,5.0
남,30.0,6,7,2,1,7,4,1,5,8,3,팔달공원,5.0
남,30.0,6,7,2,1,7,4,1,5,8,3,화성행궁,5.0
여,60.0,5,5,4,6,3,6,5,4,1,2,국립수목원,4.0
여,60.0,5,5,4,6,3,6,5,4,1,2,수한 막국수,5.0
여,60.0,5,5,4,6,3,6,5,4,1,2,휴먼시아 3단지 아파트,4.0
여,30.0,5,5,2,1,4,4,3,5,8,6,익산역,5.0
여,30.0,5,5,2,1,4,4,3,5,8,6,더 현대 서울,4.0
여,30.0,5,5,2,1,4,4,3,5,8,6,카멜 커피 더 현대 서울점,5.0
여,30.0,5,5,2,1,4,4,3,5,8,6,호우 섬 더 현대 서울점,4.0
여,30.0,5,5,2,1,4,4,3,5,8,6,블루 보틀 여의도 카페,3.0
여,30.0,5,5,2,1,4,4,3,5,8,6,국립중앙박물관,5.0
여,30.0,5,5,2,1,4,4,3,5,8,6,서울시립미술관 서소문 본관,5.0
여,30.0,5,5,2,1,4,4,3,5,8,6,덕수궁 돌담길,4.0
여,30.0,5,5,2,1,4,4,3,5,8,6,용산역,4.0
여,20.0,4,1,1,5,7,6,5,6,10,1,충주공용버스터미널,5.0
여,20.0,4,1,1,5,7,6,5,6,10,1,센트럴시티터미널(호남),5.0
여,20.0,4,1,1,5,7,6,5,6,10,1,중앙대학교 서울캠퍼스,5.0
여,20.0,4,1,1,5,7,6,5,6,10,1,중앙대학교 서울캠퍼스,5.0
여,20.0,4,1,1,5,7,6,5,6,10,1,메가 MGC 커피 중대 후문점,5.0
여,20.0,4,1,1,5,7,6,5,6,10,1,신세계백화점 강남점,5.0
여,20.0,4,1,1,5,7,6,5,6,10,1,센트럴시티터미널(호남),5.0
여,20.0,4,1,1,5,7,6,5,6,10,1,충주공용버스터미널,5.0
여,20.0,4,1,1,5,7,6,5,6,10,1,중앙대학교 서울캠퍼스,5.0
남,40.0,4,4,6,3,4,5,3,2,2,21,인천국제공항,4.0
남,40.0,4,4,6,3,4,5,3,2,2,21,카페 드 셀린,4.0
남,40.0,4,4,6,3,4,5,3,2,2,21,영종하늘 도서관,4.0
남,40.0,4,4,6,3,4,5,3,2,2,21,인천 파라다이스 시티 플라자,4.0
여,60.0,1,1,2,1,1,2,1,3,1,2,고양어린이 박물관,5.0
여,60.0,1,1,2,1,1,2,1,3,1,2,마니산 산채 일산점,4.0
여,40.0,4,4,2,2,4,4,4,7,2,2,두물머리,5.0
여,40.0,4,4,2,2,4,4,4,7,2,2,동운 식당,4.0
여,40.0,4,4,2,2,4,4,4,7,2,2,더 그림,5.0
여,40.0,4,4,2,2,4,4,4,7,2,2,설성 푸드 스마트팩토리,5.0
여,40.0,2,2,2,4,6,2,2,6,2,12,벚굴 도토리 막국수,4.0
여,40.0,2,2,2,4,6,2,2,6,2,12,산정호수,4.0
여,40.0,2,2,2,4,6,2,2,6,2,12,산정호수 100년 단팥빵,4.0
여,40.0,2,2,2,4,6,2,2,6,2,12,사르르 목장,3.0
남,40.0,2,5,6,1,1,5,7,2,1,1,토이 킹덤 스타필드 하남점,4.0
남,40.0,2,5,6,1,1,5,7,2,1,1,카페 드 아쿠아 하남점,4.0
남,40.0,2,5,6,1,1,5,7,2,1,1,신세계백화점 스타필드 하남점,4.0
남,40.0,2,5,6,1,1,5,7,2,1,1,더 벤티 명일역점,5.0
여,20.0,2,1,1,6,1,7,7,7,3,2,롯데리아 인천 월미 마이랜드점,3.0
여,20.0,2,1,1,6,1,7,7,7,3,2,월미테마파크,4.0
여,20.0,2,1,1,6,1,7,7,7,3,2,월미공원,4.0
여,20.0,2,1,1,6,1,7,7,7,3,2,월미문화로,5.0
여,20.0,2,1,1,6,1,7,7,7,3,2,인천 원조 바이킹,5.0
여,20.0,2,1,1,6,1,7,7,7,3,2,속초 횟집,4.0
여,20.0,2,1,1,6,1,7,7,7,3,2,미투,4.0
여,20.0,2,1,1,6,1,7,7,7,3,2,마이랜드,4.0
여,20.0,2,1,1,6,1,7,7,7,3,2,월미문화로,5.0
여,20.0,2,1,1,6,1,7,7,7,3,2,월미도 갈매기 홀,4.0
여,20.0,2,1,1,6,1,7,7,7,3,2,월미테마파크,4.0
여,20.0,2,1,1,6,1,7,7,7,3,2,월미공원,4.0
여,50.0,6,2,1,1,7,4,1,6,8,6,이재효 갤러리,5.0
여,50.0,6,2,1,1,7,4,1,6,8,6,카페 문리,3.0
여,50.0,6,2,1,1,7,4,1,6,8,6,두물머리,3.0
여,30.0,1,1,1,4,7,1,1,6,8,3,신호등 장작구이 서오릉 본점,4.0
여,30.0,1,1,1,4,7,1,1,6,8,3,서오릉 제빵소,4.0
여,30.0,1,1,1,4,7,1,1,6,8,3,서오릉,5.0
여,30.0,2,2,2,3,6,6,3,7,3,1,더 현대 서울,5.0
여,30.0,2,2,2,3,6,6,3,7,3,1,여의도 한강공원,3.0
남,60.0,4,4,4,4,5,3,4,4,1,1,스타필드 하남,4.0
남,60.0,4,4,4,4,5,3,4,4,1,1,일인 향 스타필드 하남점,5.0
남,60.0,4,4,4,4,5,3,4,4,1,1,앤드 테라스 스타필드 하남점,5.0
남,60.0,4,4,4,4,5,3,4,4,1,1,만둣집 미사점,5.0
남,60.0,4,4,4,4,5,3,4,4,1,1,88당 베이커리,4.0
남,30.0,2,1,4,4,6,3,5,3,6,28,연인산 제1주차장,5.0
남,30.0,2,1,4,4,6,3,5,3,6,28,명지산,2.0
남,30.0,2,1,4,4,6,3,5,3,6,28,두물머리,5.0
남,30.0,2,1,4,4,6,3,5,3,6,28,가평역 경춘선,4.0
여,30.0,2,1,2,2,2,1,5,4,1,21,연밭,5.0
여,30.0,2,1,2,2,2,1,5,4,1,21,세미원,5.0
여,30.0,2,1,2,2,2,1,5,4,1,21,늘 솜 두물머리 핫도그,5.0
여,30.0,2,1,2,2,2,1,5,4,1,21,두물머리,5.0
남,20.0,6,2,4,2,3,6,5,5,3,26,서정리역 1호선,5.0
남,20.0,6,2,4,2,3,6,5,5,3,26,용산역 1호선,5.0
남,20.0,6,2,4,2,3,6,5,5,3,26,브래디 포스트,5.0
남,20.0,6,2,4,2,3,6,5,5,3,26,아이파크몰 용산점,5.0
남,20.0,6,2,4,2,3,6,5,5,3,26,열정도 고깃집,5.0
남,20.0,6,2,4,2,3,6,5,5,3,26,역전 할머니 맥주 서울 신용산점,5.0
남,20.0,6,2,4,2,3,6,5,5,3,26,용산역 1호선,5.0
남,20.0,6,2,4,2,3,6,5,5,3,26,서정리역 1호선,5.0
여,30.0,3,3,1,3,3,1,4,2,7,6,의정부 제일시장,5.0
여,30.0,3,3,1,3,3,1,4,2,7,6,의정부 음악 도서관,5.0
여,30.0,3,3,1,3,3,1,4,2,7,6,장암 발곡 근린공원 중랑천,4.0
여,30.0,4,5,1,1,4,3,4,4,5,1,신세계 프리미엄 아울렛 여주,5.0
여,30.0,4,5,1,1,4,3,4,4,5,1,스타벅스 여주 남한강 DT점,5.0
여,60.0,4,4,4,4,4,4,4,5,6,2,어린이대공원 팔각당,4.0
여,60.0,4,4,4,4,4,4,4,5,6,2,천리향,4.0
여,60.0,4,4,4,4,4,4,4,5,6,2,광나루안전체험관,5.0
여,60.0,4,4,4,4,4,4,4,5,6,2,서울어린이대공원 서울 상상나라,5.0
여,30.0,1,2,1,7,4,1,7,1,1,12,곰이네 고래빵,4.0
여,30.0,1,2,1,7,4,1,7,1,1,12,초롱공원,5.0
여,30.0,1,2,1,7,4,1,7,1,1,12,본죽 안양 동편마을 점,4.0
여,30.0,1,2,1,7,4,1,7,1,1,12,관양동 선사유적 주거지,1.0
여,30.0,1,2,1,7,4,1,7,1,1,12,동편 수변공원 앞 버스정류장,5.0
여,30.0,1,2,1,7,4,1,7,1,1,12,점선면,5.0
여,30.0,1,2,1,7,4,1,7,1,1,12,해오름공원,5.0
여,30.0,1,2,1,4,5,2,4,6,2,27,장흥 폭포수 식당,4.0
여,30.0,1,2,1,4,5,2,4,6,2,27,두리랜드,1.0
여,30.0,1,2,1,4,5,2,4,6,2,27,삼상교,4.0
여,20.0,4,2,2,4,3,5,7,4,10,1,더 현대 서울,5.0
여,20.0,4,2,2,4,3,5,7,4,10,1,IFC 몰,5.0
여,20.0,4,2,2,4,3,5,7,4,10,1,고양이가 밟은 쿠키,5.0
여,20.0,4,2,2,4,3,5,7,4,10,1,선유도공원,4.0
여,30.0,4,7,7,4,1,7,1,7,8,26,화성 융릉과 건릉,5.0
여,30.0,4,7,7,4,1,7,1,7,8,26,리틀 노작,5.0
여,20.0,1,2,2,4,6,5,7,5,2,6,CGV 상봉,4.0
여,20.0,1,2,2,4,6,5,7,5,2,6,쿠우쿠우 골드 상봉점,4.0
여,20.0,1,2,2,4,6,5,7,5,2,6,중랑 아트센터,3.0
여,20.0,1,2,2,4,6,5,7,5,2,6,카페 소고 망우점,5.0
여,20.0,1,2,2,4,6,5,7,5,2,6,엔터식스 상봉점,4.0
남,30.0,4,4,4,4,4,4,5,4,3,3,주안역 1호선,3.0
남,30.0,4,4,4,4,4,4,5,4,3,3,맥도날드 부평역점,3.0
남,30.0,4,4,4,4,4,4,5,4,3,3,부평공원,3.0
남,30.0,4,4,4,4,4,4,5,4,3,3,캠프마켓,3.0
남,30.0,4,4,4,4,4,4,5,4,3,3,녹색병원,3.0
남,30.0,4,4,4,4,4,4,5,4,3,3,전태일 다리(버들다리),3.0
남,30.0,4,4,4,4,4,4,5,4,3,3,아름다운 청년 전태일기념관,3.0
남,30.0,4,4,4,4,4,4,5,4,3,3,박가네 빈대떡,4.0
여,40.0,4,4,4,4,4,4,4,7,2,1,행주산성,5.0
여,40.0,4,4,4,4,4,4,4,7,2,1,수역이 농장,4.0
여,40.0,4,4,4,4,4,4,4,7,2,1,이케아 고양점,4.0
여,40.0,4,4,4,4,4,4,4,7,2,1,우화,4.0
여,20.0,7,5,1,5,5,2,7,5,5,22,동대구역,5.0
여,20.0,7,5,1,5,5,2,7,5,5,22,수서역,5.0
여,20.0,7,5,1,5,5,2,7,5,5,22,하이디라오 강남점,5.0
여,20.0,7,5,1,5,5,2,7,5,5,22,무신사 스탠더드 강남,5.0
여,20.0,7,5,1,5,5,2,7,5,5,22,Apple 강남,4.0
여,20.0,7,5,1,5,5,2,7,5,5,22,다이소 신논현역점,5.0
여,20.0,7,5,1,5,5,2,7,5,5,22,스타벅스 신논현역점,2.0
여,20.0,7,5,1,5,5,2,7,5,5,22,올림픽공원,5.0
여,20.0,7,5,1,5,5,2,7,5,5,22,KSPO 돔,5.0
여,20.0,7,5,1,5,5,2,7,5,5,22,롯데리아 수서역사점,5.0
여,20.0,7,5,1,5,5,2,7,5,5,22,수서역,5.0
여,20.0,7,5,1,5,5,2,7,5,5,22,동대구역,5.0
여,20.0,7,1,1,1,5,6,1,7,3,2,고영 주택,5.0
여,20.0,7,1,1,1,5,6,1,7,3,2,레스토랑 오르르,5.0
여,20.0,7,1,1,1,5,6,1,7,3,2,고영 주택,4.0
여,20.0,7,1,1,1,5,6,1,7,3,2,시흥 프리미엄 아울렛,5.0
남,30.0,2,2,1,1,1,2,2,4,3,12,아라 마루 전망대,5.0
남,30.0,2,2,1,1,1,2,2,4,3,12,카페 소풍,5.0
여,60.0,4,4,4,4,4,4,4,4,6,6,평택호 관광단지,4.0
여,60.0,4,4,4,4,4,4,4,4,6,6,한국소리 터 지영희 홀,5.0
여,60.0,4,4,4,4,4,4,4,4,6,6,평택남부문예회관 대공연장,5.0
여,30.0,3,3,4,4,5,4,1,7,1,2,부산 태종대 횟집,5.0
여,30.0,3,3,4,4,5,4,1,7,1,2,포토 이즘 박스 인천 월미도점,5.0
여,30.0,3,3,4,4,5,4,1,7,1,2,카페 다빈치,5.0
여,30.0,3,3,4,4,5,4,1,7,1,2,월미문화의 거리,5.0
여,30.0,3,3,4,4,5,4,1,7,1,2,월미테마파크,5.0
여,30.0,3,3,4,4,5,4,1,7,1,2,월미문화의 거리,5.0
여,30.0,3,3,4,4,5,4,1,7,1,2,전라도 대왕조개구이랑 칼국수,5.0
여,30.0,3,3,4,4,5,4,1,7,1,2,Fun 풍선 코르크 다트 사격장,5.0
남,20.0,6,2,3,2,6,3,5,7,3,2,국립과천과학관,5.0
남,20.0,6,2,3,2,6,3,5,7,3,2,렛츠 런 파크 서울,4.0
남,20.0,6,2,3,2,6,3,5,7,3,2,은행골 용산점,5.0
남,20.0,6,2,3,2,6,3,5,7,3,2,모 센트,4.0
여,20.0,1,7,4,5,7,2,5,7,8,6,삼일 고등학교,5.0
여,20.0,1,7,4,5,7,2,5,7,8,6,솔 솥 행궁점,4.0
여,20.0,1,7,4,5,7,2,5,7,8,6,마이아트 뮤지엄,5.0
여,20.0,1,7,4,5,7,2,5,7,8,6,그릴 1492 삼성 1호점,4.0
여,20.0,1,7,4,5,7,2,5,7,8,6,온수골 온천,5.0
남,30.0,2,1,4,2,4,4,4,6,3,2,양평어린이 건강 놀이터,5.0
남,30.0,2,1,4,2,4,4,4,6,3,2,양평 광탄 1991고바우 설렁탕,5.0
남,30.0,2,1,4,2,4,4,4,6,3,2,스타벅스 더 양평 DT R점,5.0
남,30.0,2,1,4,2,4,4,4,6,3,2,물 맑은 양평 종합운동장,5.0
여,20.0,2,4,2,4,5,5,6,6,1,4,인천 차이나타운,4.0
여,20.0,2,4,2,4,5,5,6,6,1,4,한중 원,3.0
여,20.0,2,4,2,4,5,5,6,6,1,4,제물포구락부,4.0
여,20.0,2,4,2,4,5,5,6,6,1,4,자유 공원,4.0
여,20.0,2,4,2,4,5,5,6,6,1,4,인천 차이나타운 삼국지 벽화거리,4.0
여,20.0,2,4,2,4,5,5,6,6,1,4,짜장면 박물관,3.0
여,20.0,2,4,2,4,5,5,6,6,1,4,카페 아키라,5.0
여,20.0,2,4,2,4,5,5,6,6,1,4,월미테마파크,4.0
여,20.0,2,4,2,4,5,5,6,6,1,4,월미문화의 거리,3.0
여,20.0,2,4,2,4,5,5,6,6,1,4,월미공원,3.0
여,20.0,2,4,2,4,5,5,6,6,1,4,신포국제시장,4.0
남,20.0,4,3,4,4,5,3,4,4,3,22,마장호수 출렁다리,1.0
남,20.0,4,3,4,4,5,3,4,4,3,22,운정역 경의중앙선,3.0
남,20.0,4,3,4,4,5,3,4,4,3,22,바그,5.0
남,20.0,4,3,4,4,5,3,4,4,3,22,더티 트렁크,4.0
남,20.0,4,3,4,4,5,3,4,4,3,22,프로방스 마을,2.0
여,20.0,7,1,1,1,4,2,6,4,2,1,분당중앙공원,4.0
여,20.0,7,1,1,1,4,2,6,4,2,1,AK플라자 분당,4.0
여,20.0,7,1,1,1,4,2,6,4,2,1,분당 정자동 카페골목,4.0
여,20.0,7,1,1,1,4,2,6,4,2,1,몬안베띠 정자점,5.0
여,20.0,7,1,1,1,4,2,6,4,2,1,오늘 와인 한 잔 정자 가든점,4.0
여,30.0,3,3,2,4,2,3,5,2,1,12,GS 더 프레시 수원 팔달점,4.0
여,30.0,3,3,2,4,2,3,5,2,1,12,아웃백 스테이크하우스 갤러리아 광교점,5.0
여,30.0,3,3,2,4,2,3,5,2,1,12,갤러리아백화점 광교점,4.0
여,30.0,3,3,2,4,2,3,5,2,1,12,갤러리아백화점 광교점,4.0
여,30.0,3,3,2,4,2,3,5,2,1,12,경기 아트센터 주차장,4.0
여,30.0,3,3,2,4,2,3,5,2,1,12,효원공원 월화원,4.0
여,30.0,3,3,2,4,2,3,5,2,1,12,왕과 탕후루 인계,4.0
여,30.0,3,3,2,4,2,3,5,2,1,12,엔제리너스 수원 인계점,4.0
여,30.0,3,3,2,4,2,3,5,2,1,12,수원 시청,4.0
여,30.0,3,3,2,4,2,3,5,2,1,12,중평 떡볶이,4.0
여,20.0,4,4,4,4,5,5,5,5,6,1,구산 셀프주유소,5.0
여,20.0,4,4,4,4,5,5,5,5,6,1,아쿠아 필드 하남,5.0
여,20.0,4,4,4,4,5,5,5,5,6,1,트레이더스 홀세일 클럽 하남점,5.0
여,20.0,4,4,4,4,5,5,5,5,6,1,스타필드 하남,5.0
여,40.0,1,1,1,4,1,1,1,1,5,2,CU 보라 해링턴점,4.0
여,40.0,1,1,1,4,1,1,1,1,5,2,이창호 녹두삼계탕 메기매운탕 민속촌 본점,4.0
여,40.0,1,1,1,4,1,1,1,1,5,2,한국민속촌,4.0
여,40.0,3,4,2,2,4,3,3,5,7,6,경기도 국민안전체험관,5.0
여,40.0,3,4,2,2,4,3,3,5,7,6,다정면가 멸치국수와 돈가스,4.0
여,30.0,1,5,2,3,2,5,2,7,3,11,베이 글러,5.0
여,30.0,1,5,2,3,2,5,2,7,3,11,서대문자연사박물관,5.0
여,30.0,1,5,2,3,2,5,2,7,3,11,안암동,5.0
여,30.0,1,5,2,3,2,5,2,7,3,11,경희궁,5.0
여,40.0,3,5,3,4,3,5,5,4,7,1,현대 프리미엄 아울렛 스페이스 원,5.0
여,40.0,3,5,3,4,3,5,5,4,7,1,퀴즈노스 다산 현대 프리미어 캠퍼스몰점,4.0
여,40.0,3,5,3,4,3,5,5,4,7,1,미호,5.0
여,20.0,4,2,2,1,7,5,7,7,5,1,배스킨라빈스 강남 신논현점,5.0
여,20.0,4,2,2,1,7,5,7,7,5,1,투썸플레이스 강남역 중앙점,5.0
여,20.0,4,2,2,1,7,5,7,7,5,1,강남역 지하상가,5.0
남,30.0,1,1,1,7,7,1,7,1,7,26,도예촌 막국수,5.0
남,30.0,1,1,1,7,7,1,7,1,7,26,카페 웰컴,5.0
남,30.0,1,1,1,7,7,1,7,1,7,26,예스파크 이천 도자예술마을,2.0
남,30.0,1,1,1,7,7,1,7,1,7,26,설봉공원,1.0
남,30.0,1,1,1,7,7,1,7,1,7,26,롯데 프리미엄 아울렛 이천점,4.0
남,30.0,1,1,1,7,7,1,7,1,7,26,가마솥 보리밥,5.0
남,30.0,1,1,1,7,7,1,7,1,7,26,별빛정원 우주,5.0
남,30.0,3,2,4,3,2,5,5,4,3,26,어디 투어 광교점,4.0
남,30.0,3,2,4,3,2,5,5,4,3,26,프렌즈 스크린 광교호수점,4.0
남,30.0,3,2,4,3,2,5,5,4,3,26,태릉 숯불갈비,2.0
남,30.0,3,2,4,3,2,5,5,4,3,26,군반장 광교점,4.0
여,20.0,1,1,5,2,3,3,3,5,4,1,스타벅스 주안역점,4.0
여,20.0,1,1,5,2,3,3,3,5,4,1,써브웨이 인천 주안역점,3.0
여,20.0,1,1,5,2,3,3,3,5,4,1,백소장 주안역점,3.0
여,20.0,1,1,5,2,3,3,3,5,4,1,밥을 짓는 홍 여사,3.0
여,20.0,1,1,5,2,3,3,3,5,4,1,홈플러스 메가 푸드마켓 간석점,4.0
여,20.0,1,1,5,2,3,3,3,5,4,1,주안역 1호선,4.0
여,20.0,1,1,5,2,3,3,3,5,4,1,컴포즈커피 망원 우체국 사거리점,4.0
여,20.0,1,1,5,2,3,3,3,5,4,1,주안역 1호선,4.0
남,30.0,3,5,3,6,6,2,6,6,7,2,평촌역 4호선,5.0
남,30.0,3,5,3,6,6,2,6,6,7,2,경마공원역 4호선,5.0
남,30.0,3,5,3,6,6,2,6,6,7,2,렛츠 런 파크 서울,5.0
남,30.0,3,5,3,6,6,2,6,6,7,2,선바위 메밀 장터 본점,4.0
남,30.0,3,5,3,6,6,2,6,6,7,2,서울랜드,4.0
남,30.0,3,5,3,6,6,2,6,6,7,2,대공원역 4호선,5.0
남,60.0,2,6,3,4,2,6,6,5,3,6,카페랑 솜,5.0
남,60.0,2,6,3,4,2,6,6,5,3,6,예스24 스테이지,5.0
남,60.0,2,6,3,4,2,6,6,5,3,6,한식당,5.0
여,20.0,4,2,2,5,4,5,3,6,1,1,서울역,5.0
여,20.0,4,2,2,5,4,5,3,6,1,1,수원역,5.0
여,20.0,4,2,2,5,4,5,3,6,1,1,킵댓 본점,5.0
여,20.0,4,2,2,5,4,5,3,6,1,1,포레스트 스튜디오,5.0
여,20.0,4,2,2,5,4,5,3,6,1,1,장안문,5.0
여,20.0,4,2,2,5,4,5,3,6,1,1,리코드엠,4.0
여,20.0,4,2,2,5,4,5,3,6,1,1,마츠리동,4.0
여,20.0,4,2,2,5,4,5,3,6,1,1,방화수류정,5.0
여,20.0,4,2,2,5,4,5,3,6,1,1,해야,5.0
여,20.0,4,2,2,5,4,5,3,6,1,1,수원역,5.0
여,30.0,2,2,2,4,4,2,2,6,3,6,개항 돈가스,4.0
여,30.0,2,2,2,4,4,2,2,6,3,6,브라운 핸즈 개항으로,4.0
여,30.0,2,2,2,4,4,2,2,6,3,6,채널 트웰브,4.0
여,30.0,2,2,2,4,4,2,2,6,3,6,월미 바다역,4.0
여,30.0,2,2,2,4,4,2,2,6,3,6,연경 차이나타운 본점,4.0
여,30.0,2,2,2,5,6,5,5,7,2,11,위드 살롱 아찌 가죽 공방 위례 본점,5.0
여,30.0,2,2,2,5,6,5,5,7,2,11,텔 테일 커피 브루어스,5.0
여,30.0,2,2,2,5,6,5,5,7,2,11,위해서 일로 거리,5.0
여,30.0,2,2,2,5,6,5,5,7,2,11,위드 살롱 아찌 가죽 공방 위례 본점,5.0
여,30.0,2,2,2,5,6,5,5,7,2,11,바른 준한 의원,5.0
여,20.0,3,2,1,4,5,5,2,6,7,5,웨이브 파크,4.0
여,20.0,3,2,1,4,5,5,2,6,7,5,제주 할망 돈각 망포점,5.0
여,20.0,3,2,1,4,5,5,2,6,7,5,이마트 24 영통 차이점,4.0
여,20.0,1,1,1,1,1,7,2,7,7,2,롯데리아 과천 렛츠 런 파크 점,5.0
여,20.0,1,1,1,1,1,7,2,7,7,2,렛츠 런 파크 서울,5.0
여,20.0,1,1,1,1,1,7,2,7,7,2,하이도나,5.0
여,20.0,4,2,2,4,5,5,6,7,7,6,팝콘 D 스퀘어,4.0
여,20.0,4,2,2,4,5,5,6,7,7,6,홍대 개미 용산 아이파크몰점,4.0
여,20.0,4,2,2,4,5,5,6,7,7,6,코엑스 아쿠아리움,4.0
여,20.0,4,2,2,4,5,5,6,7,7,6,서울특별시 교육청 남산도서관,4.0
여,20.0,4,2,2,4,5,5,6,7,7,6,양평 휴게소 원주 방향,4.0
남,30.0,2,1,3,5,5,4,2,6,3,3,스타벅스 종각점,4.0
남,30.0,2,1,3,5,5,4,2,6,3,3,창덕궁,5.0
남,30.0,2,1,3,5,5,4,2,6,3,3,남산골 한옥마을,4.0
남,30.0,2,1,3,5,5,4,2,6,3,3,광화문 미진 본점,3.0
여,30.0,2,1,3,4,2,6,6,6,7,6,킨텍스 제1전시장,3.0
여,30.0,2,1,3,4,2,6,6,6,7,6,밤 가니 버거,5.0
여,30.0,2,1,3,4,2,6,6,6,7,6,오누 커피,5.0
여,30.0,2,1,3,4,2,6,6,6,7,6,킨텍스 제1전시장,2.0
여,40.0,2,2,2,2,6,2,2,6,7,2,솔비 2호점,5.0
여,40.0,2,2,2,2,6,2,2,6,7,2,플레이 인 더 박스 건대점,3.0
여,40.0,2,2,2,2,6,2,2,6,7,2,놀부부대찌개 건대 스타시티점,4.0
여,40.0,2,2,2,2,6,2,2,6,7,2,교보문고 건대 스타시티 바로 드림센터,4.0
여,40.0,2,2,2,2,6,2,2,6,7,2,에스프레소 바 투또톤토,3.0
여,40.0,2,2,2,2,6,2,2,6,7,2,메가 MGC 커피 건대입구역점,3.0
여,40.0,2,2,2,2,6,2,2,6,7,2,돕,5.0
여,40.0,2,2,2,2,6,2,2,6,7,2,펀시티 건대점,4.0
여,40.0,1,1,4,4,4,4,4,7,8,2,장성공원,5.0
여,40.0,1,1,4,4,4,4,4,7,8,2,현대백화점 킨텍스점,5.0
여,40.0,1,1,4,4,4,4,4,7,8,2,킨텍스 제2전시장,5.0
남,60.0,2,2,1,2,6,3,2,4,1,5,오모 우스키,4.0
남,60.0,2,2,1,2,6,3,2,4,1,5,가현산 하산 숲길,4.0
남,60.0,2,2,1,2,6,3,2,4,1,5,아베 니체,4.0
